location,source,target
06AlanDivorceNOR.Alan.49,我觉得叫别人还挺有意思的,
06AlanDivorceNOR.Alan.50,教,
06AlanDivorceNOR.Typing.51,到时候别打错别字了,
06AlanDivorceNOR.Alan.52,（笑）,
06AlanDivorceNOR.Typing.53,？你不对劲,
06AlanDivorceNOR.Alan.54,我想有一颗年轻的心,
06AlanDivorceNOR.Alan.55,这个东西给你吧,
06AlanDivorceNOR.Alan.56,你可能用得上,
06AlanDivorceNOR.Alan.57,yQod3RxJKM02KpGMTKREB5rKWkb4Mw9r,
06AlanDivorceNOR.Alan.58,这是什么？,
06AlanDivorceNOR.Alan.59,是一种特别的链接,
06AlanDivorceNOR.Alan.60,NOR，Non-Orchester Rabbit 非乐团兔子,
06AlanDivorceNOR.Monologue.61,……听着不像 Nil 起的名字……感觉有点品味。,
06AlanDivorceNOR.Alan.62,要我详细说明吗？,
06AlanDivorceNOR.Alan.63,我在离婚以后学了一些沟通技巧,
06AlanDivorceNOR.Alan.64,书上让我这么说,
06AlanDivorceNOR.Typing.65.1,说吧,
06AlanDivorceNOR.Alan.66,虽然是美好世界时期的东西了,
06AlanDivorceNOR.Alan.67,至今也是赛博生命研究的最前沿,
06AlanDivorceNOR.Alan.68,从最基础的理论来说，一个混沌地址对应一个赛博生命,
06AlanDivorceNOR.Alan.69,每个混沌地址对应的混沌值有限，混沌值用完赛博生命就会死亡,
06AlanDivorceNOR.Alan.70,这只是个很粗浅的比喻，大致是这样,
06AlanDivorceNOR.Alan.71,NOR 是 Baker 创造出来的一种，也是唯一一种在底层逻辑上非常接近赛博生命形态的,
06AlanDivorceNOR.Alan.72,寻址程序,
06AlanDivorceNOR.Alan.73,他离开以后再也没有人做出过这种杰作了,
06AlanDivorceNOR.Typing.74,这个兔子有什么用？,
06AlanDivorceNOR.Typing.65.2,告诉我有什么用就可以,
06AlanDivorceNOR.Alan.76,它是用来寻路的,
06AlanDivorceNOR.Alan.77,它很珍贵，保管好它,
06AlanDivorceNOR.Alan.78,你的同伴卷入了很大的事件,
06AlanDivorceNOR.Typing.79,到底是什么事情,
06AlanDivorceNOR.Alan.80,他们在计划一个针对 TT 的行动,
06AlanDivorceNOR.Alan.81,一个，在我看来你有很大发挥空间的行动,
06AlanDivorceNOR.Alan.82,你要明白，人归根到底是人的人，不是技术的人,
06AlanDivorceNOR.Typing.83.1,好的,
06AlanDivorceNOR.think.84,谜语癌已经通过网络传播,
06AlanDivorceNOR.Typing.83.2,离婚会造就哲学家,
06AlanDivorceNOR.think.86,贫穷也会,
06AlanDivorceNOR.Alan.87,哈哈,
06AlanDivorceNOR.Alan.88,有意思,
06AlanDivorceNOR.Alan.89,就这样，祝好,
