location,source,target
OutsideLevi.Levi.86,这套形象资源是女的。,
OutsideLevi.Levi.87,我在性别测试上的结果是男的。,
OutsideLevi.Levi.88,动心了吗？,
OutsideLevi.Miki.89.1,有点。,
OutsideLevi.Miki.89.2,没有。,
OutsideLevi.Miki.89.3,我不理解。,
OutsideLevi.Levi.92,我是男加女，不管你喜欢哪一种性别。,
OutsideLevi.Levi.93,都没有拒绝我的理由。,
OutsideLevi.Miki.94,……,
OutsideLevi.Miki.95,这有点超前。,
OutsideLevi.Levi.45,你喜欢的闲聊时间结束了。,
OutsideLevi.Levi.46,有些事情我必须要在这里和你说。,
OutsideLevi.Miki.47.1,什么事情？,
OutsideLevi.Miki.47.2,为什么必须在这？,
OutsideLevi.Levi.49,我们结婚吧。,
OutsideLevi.Miki.50,啊？,
OutsideLevi.Levi.51,就我和你。,
OutsideLevi.Levi.52,我在地台寺有套房。,
OutsideLevi.Levi.53,我们结婚以后你就有半套房。,
OutsideLevi.Miki.54.1,好啊，结婚吧。,
OutsideLevi.Levi.55,……,
OutsideLevi.Levi.56,你下去吧。,
OutsideLevi.Levi.57,之后我会打理这个地方的。,
OutsideLevi.Miki.58,喂喂，等一下。,
OutsideLevi.Miki.59,为什么啊？,
OutsideLevi.Levi.60,我悔婚了。,
OutsideLevi.Levi.61,就这样，当我没说过。,
OutsideLevi.Levi.62,别再来这个地方。,
OutsideLevi.Miki.54.2,我不理解你说的结婚。,
OutsideLevi.Miki.54.3,我不能答应你。,
OutsideLevi.Levi.65,为什么？,
OutsideLevi.Miki.208,我觉得你太着急了。,
OutsideLevi.Levi.209,是的，我很着急。,
OutsideLevi.Miki.210,……而且我觉得你并不理解结婚的意义。,
OutsideLevi.Levi.211,是的，我不理解。,
OutsideLevi.Miki.212,……,
OutsideLevi.Miki.213,问题是我也不理解。,
OutsideLevi.Miki.66,你知道我们——,
OutsideLevi.Levi.67,有生殖隔离。,
OutsideLevi.Miki.68,呃……这个词……姑且可以说是吧。,
OutsideLevi.Miki.69,哎呀，不是这个啊。,
OutsideLevi.Miki.70,我是说我们还不了解彼此。,
OutsideLevi.Levi.71,你想了解什么？,
OutsideLevi.Levi.72,我是个很阴暗的人。,
OutsideLevi.Levi.73,我曾经为了钱把上千个大学生送进电子厂。,
OutsideLevi.Levi.74,我现在已经不做那些事情了。,
OutsideLevi.Levi.75,但是我有罪。,
OutsideLevi.Miki.76,……,
OutsideLevi.Miki.77,为什么要说这个？,
OutsideLevi.Levi.78,我想用我的阴暗和罪孽打动你。,
OutsideLevi.Miki.79,……,
OutsideLevi.Miki.214,我都不知道你为什么喜欢我。,
OutsideLevi.Levi.215,我暗恋了你很久。,
OutsideLevi.Levi.216,你去年的生日是我的第一个机会。,
OutsideLevi.Levi.217,我搞了那本书打了折卖给你。,
OutsideLevi.Levi.218,那时候我没能开口。,
OutsideLevi.Levi.219,今年6月是我最后一个机会。,
OutsideLevi.Miki.220,什么机会？,
OutsideLevi.Levi.221,暗恋转告白的机会。,
OutsideLevi.Levi.222,我花18块钱运行了一次先知机器人SPT。,
OutsideLevi.Levi.223,……,
OutsideLevi.Levi.224,他让我出手。,
OutsideLevi.Miki.225,……,
OutsideLevi.Miki.226,你还是没说为什么喜欢我？,
OutsideLevi.Levi.227,你再问下去会变得没法回头。,
OutsideLevi.Miki.228,没关系，说吧。,
OutsideLevi.Levi.229,你是我幻想的投射。,
OutsideLevi.Levi.230,我渴望着和你一起花费时间。,
OutsideLevi.Levi.231,面对面地，彼此独占着，花费时间。,
OutsideLevi.Miki.232,我明白了。,
OutsideLevi.Levi.96,我想和你立下一个誓言。,
OutsideLevi.Miki.97,还挺浪漫。,
OutsideLevi.Levi.98,一点都不。,
OutsideLevi.Levi.99,这很严肃，Miki。,
OutsideLevi.Levi.101,留在我身边吧。,
OutsideLevi.Levi.102,然后永远不要背叛和离开。,
OutsideLevi.Levi.103,宝贝。,
OutsideLevi.Miki.104.1,在一起吧。,
OutsideLevi.Levi.105,知道了。,
OutsideLevi.Miki.106,好冷淡。,
OutsideLevi.Levi.107,这三个字在我这里分量很重。,
OutsideLevi.Levi.108,我知道所以我存在。,
OutsideLevi.Miki.109,知道了。,
OutsideLevi.Miki.104.2,还是算了。,
OutsideLevi.Levi.111,好吧。,
OutsideLevi.Levi.112,祝你生活愉快。,
OutsideLevi.Levi.113,哪怕只有片刻须臾。,
OutsideLevi.Levi.114,如果你能在想起我的时候感到幸福。,
OutsideLevi.Levi.115,哈哈。,
OutsideLevi.Levi.116,过几天是烟花节。,
OutsideLevi.Levi.117,一起看吧。,
OutsideLevi.Levi.118,我听过一个传说。,
OutsideLevi.Levi.119,和心爱的人一起看了若户烟花节的第一朵烟花。,
OutsideLevi.Levi.120,赛博生命就能变成真人。,
OutsideLevi.Miki.121.1,你想变成真人？,
OutsideLevi.Levi.122,当一阵子应该也不赖。,
OutsideLevi.Levi.123,我还挺想开摩托艇的。,
OutsideLevi.Miki.121.2,你相信这个传说？,
OutsideLevi.Levi.125,不太相信吧。,
OutsideLevi.Levi.126,但有批评家说这个故事展现了一种人文关怀。,
OutsideLevi.Levi.127,我对这个还挺感兴趣的。,
OutsideLevi.Levi.128,你要看看这个传说吗？,
OutsideLevi.Miki.129.1,现在吗？,
OutsideLevi.Levi.130,也许以后吧。,
OutsideLevi.Miki.129.2,可以啊。,
OutsideLevi.Levi.132,之后我去找找。,
OutsideLevi.Levi.133,是很久以前看的了。,
OutsideLevi.Levi.134,麻园网络不可思议。,
OutsideLevi.Levi.135,贝壳湖上很火的一个系列。,
OutsideLevi.Levi.136,最近停更了。,
OutsideLevi.Levi.137,不说这些了。,
OutsideLevi.Levi.138,我们安静地看着夕阳落下吧。,
