location,source,target
D9E5AspenEnd.Typing.27,有一点,
D9E5AspenEnd.Aspen.28,嗯,
D9E5AspenEnd.Typing.29,还没有,
D9E5AspenEnd.Aspen.30,你好迟钝,
D9E5AspenEnd.Aspen.31,为什么不叫师傅而是叫老师,
D9E5AspenEnd.Aspen.32,就是因为不想显得暧昧,
D9E5AspenEnd.Aspen.33,这样反而更暧昧，老师能明白吗,
D9E5AspenEnd.Monologue.34,层数太多了，我不明白……,
D9E5AspenEnd.Typing.35,好,
D9E5AspenEnd.Aspen.36,所以,
D9E5AspenEnd.Aspen.37,所以我要告诉你的秘密是,
D9E5AspenEnd.Aspen.38,我是赛博生命,
D9E5AspenEnd.Aspen.1007,和我在一起一定会没有好下场,
D9E5AspenEnd.Aspen.1008,我是这个世界的背叛者,
D9E5AspenEnd.Aspen.1009,我什么也不能拥有,
D9E5AspenEnd.Aspen.39,对不起一直瞒着你,
D9E5AspenEnd.Aspen.40,我是真的想和你一起生活,
D9E5AspenEnd.Aspen.41,我身上背着 TT 的合约,
D9E5AspenEnd.Aspen.42,每天都活得胆战心惊,
D9E5AspenEnd.Aspen.43,随时可能被 TT 杀掉,
D9E5AspenEnd.Aspen.44,直播合约下一期我不打算再续了,
D9E5AspenEnd.Aspen.45,我找到了一个可靠的组织可以帮我跑路,
D9E5AspenEnd.Aspen.46,就是想告诉你这个,
D9E5AspenEnd.Aspen.47,如果你接受不了,
D9E5AspenEnd.Aspen.48,就双删清了聊天记录吧,
D9E5AspenEnd.Aspen.49,祝你过得幸福,
D9E5AspenEnd.Typing.50,我有点乱,
D9E5AspenEnd.Typing.51,不再续是什么意思？,
D9E5AspenEnd.Aspen.52,理论上是不能解约的,
D9E5AspenEnd.Aspen.53,不过那个组织，有一个数据绿洲,
D9E5AspenEnd.Aspen.54,靠 NOR 链接的那种,
D9E5AspenEnd.Aspen.55,跑到那个里面就安全了,
D9E5AspenEnd.Typing.56,你就不怕我也是赛博生命,
D9E5AspenEnd.Aspen.57,无所谓,
D9E5AspenEnd.Aspen.58,别告诉我,
D9E5AspenEnd.Aspen.59,现在先别,
D9E5AspenEnd.Aspen.60,我不敢知道,
D9E5AspenEnd.Aspen.61,我只是想告诉你这个秘密,
D9E5AspenEnd.Aspen.62,就这样而已,
D9E5AspenEnd.Aspen.63,精疲力尽了,
D9E5AspenEnd.Aspen.64,我现在去直播,
D9E5AspenEnd.Aspen.65,如果你没什么话要说,
D9E5AspenEnd.Monologue.66,好像错过这个机会，就很难再开口了。,
D9E5AspenEnd.Monologue.67,要怎么说呢……,
D9E5AspenEnd.Typing.68,暂时没办法回应你的心意,
D9E5AspenEnd.Typing.69,给我点时间考虑一下可以吗？,
D9E5AspenEnd.Aspen.70,好,
D9E5AspenEnd.Aspen.71,我等你,
D9E5AspenEnd.Aspen.72,我去直播了,
D9E5AspenEnd.Monologue.73,这种场合还是交给 Lith 自己去处理吧。,
D9E5AspenEnd.Monologue.74,唉，错过开口的机会了。,
D9E5AspenEnd.Monologue.75,到时候找 Lith 多要一笔专项增值费吧。,
D9E5AspenEnd.Typing.76,其实我有事情要你帮忙,
D9E5AspenEnd.Aspen.77,什么？,
D9E5AspenEnd.Typing.78,我妹妹病重,
D9E5AspenEnd.Aspen.79,要多少钱,
D9E5AspenEnd.Typing.80,如果可以的话我需要,
D9E5AspenEnd.Aspen.81,我给了你钱之后你就会和我在一起吗？,
D9E5AspenEnd.Typing.82,不会,
D9E5AspenEnd.Aspen.83,好,
D9E5AspenEnd.Aspen.84,祝好，再见,
D9E5AspenEnd.Typing.1010,你换个角度想想，其实,
D9E5AspenEnd.Monologue.1011,靠……被删了。,
D9E5AspenEnd.Typing.85,会,
D9E5AspenEnd.Aspen.86,我账上只有这么多钱,
D9E5AspenEnd.Aspen.87,存的算量也不多了,
D9E5AspenEnd.Aspen.88,我一会儿下播去骑士群问问有没有人想续费,
D9E5AspenEnd.Aspen.89,估计还能有个几百块,
D9E5AspenEnd.Typing.90,其实我,
D9E5AspenEnd.Typing.91,多谢,
D9E5AspenEnd.Typing.92,我是想说这件事情,
D9E5AspenEnd.Aspen.93,不管是因为什么,
D9E5AspenEnd.Aspen.94,你拿这笔钱去花吧,
D9E5AspenEnd.Aspen.95,我等你回来,
D9E5AspenEnd.Aspen.96,我真的得去直播了,
D9E5AspenEnd.Aspen.1014,明天还能见到你吗？,
D9E5AspenEnd.Aspen.97,骑士群在催,
D9E5AspenEnd.Aspen.98,先这样，晚安,
