location,source,target
MalowCome.Typing.76,然后那个我的工作对象,
MalowCome.Typing.77.1,是那个副教授,
MalowCome.Malow.78,不是,
MalowCome.Typing.77.2,是那个诊所的,
MalowCome.Typing.80,所长？,
MalowCome.Malow.81,不是这么叫的,
MalowCome.Malow.82,是那个诊所的主治医师,
MalowCome.Malow.83,你去劝劝她，让她不要再说那些幼稚的话了,
MalowCome.Malow.84,好好反思一下自己,
MalowCome.Malow.85,去找 Greg 副教授道个歉,
MalowCome.Malow.86,请人吃个饭赔个礼也就完了,
MalowCome.Malow.87,不过你说话客气一点,
MalowCome.Malow.88,毕竟以后也是一家人,
MalowCome.Monologue.89,对哦……他之前说要说服的是他的对象。,
MalowCome.Monologue.90,唉……,
MalowCome.Monologue.91,还是想接那种骂人的单子啊。,
MalowCome.Malow.92,我只是不擅长和女人说话而已,
MalowCome.Typing.93,好的,
MalowCome.Typing.94,还有什么信息可以告诉我的吗,
MalowCome.Malow.95,别的没什么,
MalowCome.Malow.96,你自己看着弄吧,
MalowCome.Malow.97,放轻松一点，如果谈得不顺利,
MalowCome.Malow.98,我也准备了相应的绝招,
MalowCome.Malow.99,你只要和她提 Cenol 就好,
MalowCome.Typing.100.1,Cenol 是什么？,
MalowCome.Typing.100.2,Cenol 是谁？,
MalowCome.Malow.102,别问,
MalowCome.Typing.100.3,好的,
MalowCome.Malow.104,蒽,
MalowCome.Monologue.105,他是不是对我有什么意见……,
MalowCome.Malow.106,我这个人不乐意威胁别人,
MalowCome.Malow.107,但是规矩不能随便破坏,
MalowCome.Malow.108,大川，就不能有那么多刺头,
MalowCome.Malow.109,我有个应酬要去,
MalowCome.Typing.1003,你还没告诉我对方的账号信息,
MalowCome.Malow.1004,哦，你找那个用花当头像的人,
MalowCome.Malow.1005,就她一个,
MalowCome.Malow.110,希望你能在我回家之前完事,
MalowCome.Typing.111.1,交给我吧,
MalowCome.Typing.111.2,我想想办法,
MalowCome.Typing.111.3,我试试看,
MalowCome.Todo.0,让 Malow 的对象去给副教授道歉,
