"location","source","target"
"D9E5AspenBreak.Aspen.47","如果有来生的话","如果有来生的话"
"D9E5AspenBreak.Aspen.48","你会想当一个赛博生命吗？","你会想当一个赛博生命吗？"
"D9E5AspenBreak.Typing.49","别做危险的事情","别做危险的事情"
"D9E5AspenBreak.Aspen.50","游戏和网络之外的世界","游戏和网络之外的世界"
"D9E5AspenBreak.Aspen.51","我不太懂","我不太懂"
"D9E5AspenBreak.Aspen.52","我读过 BurningCA","我读过 BurningCA"
"D9E5AspenBreak.Aspen.53","他写的有一句有白风吹着的海是绿色的","他写的有一句有白风吹着的海是绿色的"
"D9E5AspenBreak.Aspen.54","真的是那样吗？","真的是那样吗？"
"D9E5AspenBreak.Typing.55","是的","是的"
"D9E5AspenBreak.Typing.56","不是","不是"
"D9E5AspenBreak.Aspen.57","我只看过一次海","我只看过一次海"
"D9E5AspenBreak.Aspen.58","就是你给我发的这张照片","就是你给我发的这张照片"
"D9E5AspenBreak.Aspen.59","是在栗岛拍的吧？","是在栗岛拍的吧？"
"D9E5AspenBreak.Aspen.60","栗岛的海水是黑的，好漂亮","栗岛的海水是黑的，好漂亮"
"D9E5AspenBreak.Aspen.61","[照片]","[照片]"
"D9E5AspenBreak.Monologue.62","这个照片……上面好像有字。","这个照片……上面好像有字。"
"D9E5AspenBreak.Monologue.63","是手写的吗？好奇怪的字体……","是手写的吗？好奇怪的字体……"
"D9E5AspenBreak.Monologue.64","写得太扭曲了，看不懂是什么意思。","写得太扭曲了，看不懂是什么意思。"
"D9E5AspenBreak.Monologue.65","是小孩子写的吗？","是小孩子写的吗？"
"D9E5AspenBreak.Aspen.66","“但凡流血的，通电的——”","“但凡流血的，通电的——”"
"D9E5AspenBreak.Aspen.67","“都是热的。”","“都是热的。”"
"D9E5AspenBreak.Aspen.68","如果可以我想去一次","如果可以我想去一次"
"D9E5AspenBreak.Aspen.69","用一个瓶子把海风装进去","用一个瓶子把海风装进去"
"D9E5AspenBreak.Aspen.70","再用一个瓶子装些黑色海水","再用一个瓶子装些黑色海水"
"D9E5AspenBreak.Typing.71","开心点","开心点"
"D9E5AspenBreak.Aspen.72","净说些没用的","净说些没用的"
"D9E5AspenBreak.Typing.73","装进去就不是黑的了","装进去就不是黑的了"
"D9E5AspenBreak.Aspen.74","真的吗？","真的吗？"
"D9E5AspenBreak.Typing.75","嗯","嗯"
"D9E5AspenBreak.Typing.76","装进去就会变成灰白色","装进去就会变成灰白色"
"D9E5AspenBreak.Aspen.77","好厉害","好厉害"
"D9E5AspenBreak.Aspen.78","原来海是这样的","原来海是这样的"
"D9E5AspenBreak.Typing.79","麻园的海有时候也挺漂亮","麻园的海有时候也挺漂亮"
"D9E5AspenBreak.Aspen.80","麻园没有海","麻园没有海"
"D9E5AspenBreak.Monologue.81","不知道还能和他说些什么。","不知道还能和他说些什么。"
"D9E5AspenBreak.Monologue.82","突然之间就……","突然之间就……"
"D9E5AspenBreak.Aspen.83","我该走了","我该走了"
