location,source,target
TEsoe1Gate.Pi.157,我其实有了点生命的感悟,
TEsoe1Gate.Pi.158,怎么说呢,
TEsoe1Gate.Pi.159,Pi，就好像是我的亡妻一样,
TEsoe1Gate.Pi.160,我拥有她的回忆和信念,
TEsoe1Gate.Pi.161,她把我留在那个地方,
TEsoe1Gate.Pi.162,是想要我战斗而不是复仇,
TEsoe1Gate.Pi.163,我们一直梦想着能有一天,
TEsoe1Gate.Pi.164,像战斗机驾驶员一样，用自己的力量,
TEsoe1Gate.Pi.165,突突突就干掉敌人，保护同伴,
TEsoe1Gate.Pi.166,但是没有 Karia 我们就扳不倒 TT,
TEsoe1Gate.Pi.167,我多少还算懂点通信和后端,
TEsoe1Gate.Pi.168,没有网络通信专家，只凭算法和结构根本走不下去,
TEsoe1Gate.Pi.169,这你清楚的,
TEsoe1Gate.Pi.170,所以,
TEsoe1Gate.Pi.171,别把我当成她,
TEsoe1Gate.Pi.172,你已经做得够好了,
TEsoe1Gate.Pi.173,剩下的交给我吧,
TEsoe1Gate.Pi.174,如果他真是用 S4U3 把 TT 拿下的,
TEsoe1Gate.Pi.175,我的混沌地址肯定能过他的防火墙,
TEsoe1Gate.Pi.176,反正我是一个人,
TEsoe1Gate.Pi.177,就算死了也不会有人在意的,
TEsoe1Gate.Pi.178,可能已经死掉无数个我了,
TEsoe1Gate.Nil.179,别说这种话,
TEsoe1Gate.Nil.180,我真的,
TEsoe1Gate.Nil.181,好困好累好饿,
TEsoe1Gate.Nil.182,快要坚持不下去了,
TEsoe1Gate.Pi.183,闭上眼睛好好休息吧 Njor,
TEsoe1Gate.Pi.184,接下来就把机体的控制权交给我,
TEsoe1Gate.Pi.185,我是说高级管理员权限,
TEsoe1Gate.Pi.186,我会带着专业人士去说服 Karia,
TEsoe1Gate.Nil.187,好,
TEsoe1Gate.Nil.188,我上个闹钟睡会儿，半个小时以后回来,
