location,source,target
D02NewFriend.Monologue.84,"Kathy，
不记得有认识叫这个名字的人，应该是今天的客人。",
D02NewFriend.Monologue.90,"Max，
客人 Kathy 的男友。",
D02NewFriend.Monologue.91,Kathy 想知道他有没有出轨 Sella。,
D02NewFriend.Monologue.92,"Max，
<color=#DB7F20> 也许 </color>是客人 Kathy 的男友。",
D02NewFriend.Monologue.93,"Max，
并不是客人 Kathy 的男友，也没有出轨 Sella。",
D02NewFriend.Monologue.94,"Max，
现在真的是客人 Kathy 的男友了。",
D02NewFriend.Monologue.95,记得有一条新鲜事是 Kathy 提到过的<color=#DB7F20> 829 咖啡</color>。,
D02NewFriend.Monologue.96,既然都是 829 咖啡的员工，看到这张照片他多少会说些什么。,
D02NewFriend.Monologue.97,不管这么多了，直接质问！,
D02NewFriend.Monologue.98,Max 和 Sella 证据确凿！看他怎么回应这个。,
D02NewFriend.Monologue.99,Max 没有直接回应这条新鲜事……,
D02NewFriend.Monologue.100,不过也无所谓了。,
D02NewFriend.Monologue.110,"Holly，
上周的第一位客人。",
D02NewFriend.Monologue.111,被她的老板 Duke 骚扰。,
D02NewFriend.Monologue.112,我骂回去了。,
D02NewFriend.Monologue.113,我把那些聊天记录发到了他们的群里。,
D02NewFriend.Monologue.114,她刚刚过来和我道谢。,
D02NewFriend.Monologue.115,记得看到过一条<color=#DB7F20> Duke 被开除 </color>的新鲜事。,
D02NewFriend.Monologue.116,先听听 Holly 要说什么吧。,
D02NewFriend.Monologue.117,看上去没错，Duke 确实被开除了。,
D02NewFriend.Monologue.118,这件事和昨天的订单有关吗？,
D02NewFriend.Monologue.119,算了，都已经结束了。,
D02NewFriend.Monologue.120,应该没有什么话题能和 Holly 聊的了。,
D02NewFriend.Monologue.40,"Someone，
好像是许久没有联系的高中同学。",
D02NewFriend.Monologue.41,给我发了一些奇怪的话之后就跑了。,
D02NewFriend.Monologue.42,<color=#DB7F20> 奇怪 </color>的人。,
