"location","source","target"
"Question.9.Answer.1","无法听到别人说话","无法听到别人说话"
"Question.9.Answer.2","无法和别人说话","无法和别人说话"
"Question.9.Answer.3","既无法听到也无法说话","既无法听到也无法说话"
"Question.9.Answer.4","没有麦克风设备","没有麦克风设备"
"Question.10.Info","黑色圆点在闪烁",""
"Question.10.Answer.1","是",""
"Question.10.Answer.2","否",""
"Question.11.Info","黑色圆点在闪烁","黑色圆点在闪烁"
"Question.11.Answer.1","是",""
"Question.11.Answer.2","否",""
"Question.12.Info","可以看到 斜向 的凹凸波纹",""
"Question.12.Answer.1","是",""
"Question.12.Answer.2","否",""
"Question.13.Info","可以看到 斜向 的凹凸波纹","可以看到 斜向 的凹凸波纹"
"Question.13.Answer.1","是",""
"Question.13.Answer.2","否",""
"Question.14.Info","图片中心有一个白色三角形","图片中心有一个白色三角形"
"Question.14.Answer.1","是",""
"Question.14.Answer.2","否",""
"Question.15.Info","这是两条颜色不一样的裙子","这是两条颜色不一样的裙子"
"Question.15.Answer.1","是",""
"Question.15.Answer.2","否",""
"Question.16.Info","左右大圆球的颜色看上去一样","左右大圆球的颜色看上去一样"
"Question.16.Answer.1","是",""
"Question.16.Answer.2","否",""
"Question.17.Info","AB标记的两个格子看上去颜色一致","AB标记的两个格子看上去颜色一致"
"Question.17.Answer.1","是","是"
"Question.17.Answer.2","否","否"
"Question.T1.Info","我们做一份全职工作可能的原因是？","我们做一份全职工作可能的原因是？"
"Question.T1.Answer.1","赚钱","赚钱"
"Question.T1.Answer.2","更好的生活","更好的生活"
"Question.T1.Answer.3","社会规训","社会规训"
"Question.T2.Info","我们去看烟花可能的原因是？","我们去看烟花可能的原因是？"
"Question.T2.Answer.1","留下回忆","留下回忆"
"Question.T2.Answer.2","想去看烟花","想去看烟花"
"Question.T2.Answer.3","想和亲友共度时光","想和亲友共度时光"
"Question.T3.Info","人的本质是？","人的本质是？"
"Question.T3.Answer.1","灵魂","灵魂"
"Question.T3.Answer.2","制造工具","制造工具"
"Question.T3.Answer.3","和其他人的联系","和其他人的联系"
"Question.T3.Answer.4","我不知道","我不知道"
"Question.T4.Info","如果活着是一个答案，那么它对应的问题是？","如果活着是一个答案，那么它对应的问题是？"
"Question.T4.Answer.1","避免痛苦，占有快乐","避免痛苦，占有快乐"
"Question.T4.Answer.2","一个更好的世界","一个更好的世界"
"Question.T4.Answer.3","与人邂逅，留下回忆","与人邂逅，留下回忆"
"Question.T4.Answer.4","拥有金钱、物质和地位","拥有金钱、物质和地位"
"Question.TR1.Info","如果不结婚生子会怎么样？","如果不结婚生子会怎么样？"
"Question.TR1.Answer.1","会不结婚生子","会不结婚生子"
"Question.TR1.Answer.2","社会会灭亡","社会会灭亡"
"Question.TR1.Answer.3","过上快乐的生活","过上快乐的生活"
"Question.TR1.Answer.4","孤独终老","孤独终老"
"Question.TR1.Answer.5","我没有思考过","我没有思考过"
"Question.TR1.Answer.6","没有传承","没有传承"
"Question.TR2.Info","汽水为什么像玫瑰？","汽水为什么像玫瑰？"
"Question.TR2.Answer.1","押了同一个韵脚","押了同一个韵脚"
"Question.TR2.Answer.2","白色的花是茉莉","白色的花是茉莉"
"Question.TR2.Answer.3","都很甜","都很甜"
"Question.TR2.Answer.4","它们都活在夏天","它们都活在夏天"
"Question.TR2.Answer.5","汽水不像玫瑰","汽水不像玫瑰"
"Question.TR2.Answer.6","花瓣露珠的反光","花瓣露珠的反光"
"Question.TR3.Info","八十岁还能看日落吗？","八十岁还能看日落吗？"
"Question.TR3.Answer.1","书上的字慢慢模糊","书上的字慢慢模糊"
"Question.TR3.Answer.2","当然可以","当然可以"
"Question.TR3.Answer.3","粉橙交杂","粉橙交杂"
"Question.TR3.Answer.4","如果是问我","如果是问我"
"Question.TR3.Answer.5","我很久没看日落了","我很久没看日落了"
"Question.TR3.Answer.6","幕帘和羽毛扫过","幕帘和羽毛扫过"
"Question.TR4.Info","我就知道你会成功。","我就知道你会成功。"
"Question.TR4.Answer.1","你是谁？","你是谁？"
"Question.TR4.Answer.2","Nil 在哪？","Nil 在哪？"
"Question.TR4.Answer.3","我们成功了吗？","我们成功了吗？"
